id,answer
VAT-DOM-060,"Für die Ticketverkäufe einer Fluglinie für einen Sightseeing-Rundflug, der am selben Flughafen beginnt und endet, ist gemäß § 10 Abs. 2 Z 1 UStG 1994 der ermäßigte Steuersatz von 10 % anzuwenden, da es sich um eine Beförderung von Personen im Luftverkehr handelt."
VAT-DOM-061,"Gemäß § 6 Abs. 1 Z 27 UStG sind die Einfuhr von Gegenständen, die für gemeinnützige Zwecke verwendet werden, und die unentgeltliche Überlassung von Gegenständen unter bestimmten Voraussetzungen von der Einfuhrumsatzsteuer befreit. Die historischen Manuskripte und die Demonstrationsobjekte, die unentgeltlich überlassen werden, fallen unter diese Befreiung. Die Modelle, die zu einem symbolischen Kaufpreis erworben werden, unterliegen hingegen der Einfuhrumsatzsteuer, da sie nicht unentgeltlich sind."
VAT-DOM-062,"Die Rückwarenbefreiung gemäß § 6 Abs. 1 Z 5 UStG 1994 steht der umsatzsteuerlichen Behandlung der ursprünglichen Ausfuhr nicht entgegen, da die Maschine unverändert zurückgeführt wird und die Voraussetzungen für die Rückwarenbefreiung erfüllt sind. Entscheidend ist, dass die Maschine im Drittstaat nicht verwendet wurde und somit die Rückführung als Rückwaren gilt."
VAT-DOM-063,"Die bloße Zwischenlagerung der hergestellten Präzisionsteile im Inland führt nicht automatisch zum Verlust der Begünstigung für die vorübergehende Verwendung gemäß § 6 Abs. 1 Z 16 UStG, solange die Absicht besteht, die Teile später auszuführen. Entscheidend ist, dass die Gegenstände nicht für den inländischen Markt bestimmt sind und die Exportabsicht nachweisbar bleibt."
VAT-DOM-064,"Die Unentgeltlichkeit ist auf der Ebene der Abgabe der Gegenstände an die Bedürftigen relevant. Gemäß § 1 Abs. 1 Z 1 UStG unterliegt die unentgeltliche Abgabe von Gegenständen grundsätzlich der Umsatzsteuer, es sei denn, es handelt sich um eine steuerfreie Lieferung gemäß § 6 Abs. 1 Z 27 UStG, die für humanitäre Organisationen unter bestimmten Voraussetzungen gilt. Die Organisation sollte daher prüfen, ob die Voraussetzungen für eine Steuerbefreiung erfüllt sind."
VAT-DOM-065,"Gemäß § 2 Abs. 1 Z 1 des Tabaksteuergesetzes (TabStG) und § 2 Abs. 1 Z 1 des Alkoholsteuergesetzes (AlkStG) gelten für die Einfuhr von Tabakwaren und alkoholischen Getränken bestimmte Freimengen. 

Für Tabakwaren darf eine Person 200 Zigaretten, 100 Zigarillos, 50 Zigarren und 250 g Rauchtabak einführen. Die Reisende bleibt mit ihren 40 Zigaretten, 20 Zigarillos, 10 Zigarren und 100 g Rauchtabak innerhalb der Freimengen. 

Für Alkohol gilt, dass 1 Liter alkoholische Getränke mit mehr als 22 % vol und 2 Liter mit höchstens 22 % vol erlaubt sind. Die Reisende hat 0,5 Liter Alkohol mit mehr als 22 % vol und 1 Liter mit höchstens 22 % vol dabei, was ebenfalls innerhalb der Freimengen liegt. Somit sind alle mitgeführten Waren für den Eigenverbrauch zulässig."
VAT-DOM-066,"Gemäß § 2 Abs. 3 Z 1 des Tabaksteuergesetzes (TabStG) und § 2 Abs. 1 des Alkoholsteuergesetzes (AlkStG) gelten für Grenzarbeitnehmer besondere Mengenbeschränkungen für die Einfuhr von Tabakwaren und Spirituosen. Da der Arbeitnehmer jedoch glaubhaft darlegt, dass er sich außerhalb des Grenzgebiets aufgehalten hat, könnten die allgemeinen Einfuhrbestimmungen zur Anwendung kommen, sofern er die entsprechenden Nachweise erbringen kann."
VAT-DOM-067,"Die kurzfristige Überlassung von möblierten Apartments für weniger als 30 Tage führt dazu, dass die gesamte Leistung als Beherbergungsdienstleistung und nicht als Grundstücksvermietung zu qualifizieren ist. Gemäß § 1 Abs. 2 Z 1 UStG unterliegt die Beherbergung der Umsatzsteuer, während die Grundstücksvermietung nach § 4 Nr. 12 UStG steuerfrei ist. Daher ist der gesamte Umsatz aus der Überlassung der Apartments umsatzsteuerpflichtig."
VAT-DOM-068,"In diesem Fall ist entscheidend, dass gemäß § 12 Abs. 2 Z 1 UStG der Vorsteuerabzug nur dann zulässig ist, wenn das Fahrzeug überwiegend für steuerpflichtige Umsätze verwendet wird. Eine überwiegende Verwendung für steuerfreie Umsätze führt dazu, dass kein Vorsteuerabzug geltend gemacht werden kann, auch wenn die steuerpflichtige Nutzung untergeordnet ist. Daher reicht die überwiegende Verwendung für steuerfreie Umsätze nicht aus, um einen Vorsteuerabzug zu rechtfertigen."
VAT-DOM-069,"Gemäß § 6 Abs. 1 Z 8 UStG sind bestimmte Finanzumsätze, wie die Verwaltung von Wertpapieren, von der Umsatzsteuer befreit. Die Depotführung und die Verwahrung der Wertpapiere fallen unter diese Befreiung. Allerdings sind die Durchführung von Kauf und Verkauf von Wertpapieren sowie die laufende administrative Verwaltung nicht automatisch von der Befreiung erfasst, da sie als eigenständige Dienstleistungen betrachtet werden können. Es ist daher zu prüfen, ob diese Leistungen als eigenständige Umsätze oder als Teil eines einheitlichen Finanzumsatzes zu werten sind."
VAT-DOM-070,"Die 10 Prozent Toleranzgrenze gemäß § 6 Abs. 1 Z 27 UStG bezieht sich nur auf die Umsätze, die der Kleinunternehmerregelung unterliegen. Daher sind die steuerfreien Umsätze nach anderen Befreiungstatbeständen bei der Berechnung der 10 Prozent Toleranz nicht einzubeziehen."
VAT-DOM-071,"Die Gemeinnützigkeit eines Vereins gemäß § 34 Abs. 1 BAO befreit nicht automatisch alle Tätigkeiten von der Steuerpflicht. Die Einnahmen aus dem Fanshop und dem Musikfestival sind als wirtschaftliche Geschäftsbetriebe gemäß § 2 Abs. 3 KStG zu betrachten und unterliegen der Körperschaftsteuer, da sie nicht unmittelbar mit dem gemeinnützigen Zweck des Vereins in Verbindung stehen. Nur die Einnahmen aus den sportlichen Aktivitäten, wie Teilnahmeentgelte für Trainingseinheiten, können unter die Steuerbefreiung fallen."
VAT-DOM-072,"Die Steuerfreiheit der Ausfuhrlieferung gemäß § 6 Abs. 1 Z 1 UStG erstreckt sich nicht automatisch auf die Vorleistungen, die im Inland erbracht werden. Die Bearbeitungsleistung des Subunternehmers unterliegt daher der Umsatzsteuer, da sie nicht unmittelbar mit der Ausfuhrlieferung verbunden ist. Nur die eigentliche Ausfuhrlieferung selbst ist steuerfrei."
VAT-DOM-073,"Die Vermittlungsleistung des in Österreich ansässigen Vermittlers unterliegt grundsätzlich der österreichischen Umsatzsteuer, da der Ort der Leistung gemäß § 3a Abs. 1 UStG dort liegt, wo der Leistungsempfänger ansässig ist. Da der Leistungsempfänger (der Verkäufer) im Drittlandsgebiet ansässig ist, könnte eine Steuerbefreiung nach § 6 Abs. 1 Z 27 UStG in Betracht kommen, wenn die Leistung tatsächlich im Zusammenhang mit einem Umsatz im Drittlandsgebiet steht. Es ist jedoch zu beachten, dass die bloße Anknüpfung an einen Umsatz im Drittlandsgebiet nicht ausreicht; es muss ein enger Zusammenhang zwischen der Vermittlungsleistung und dem Umsatz bestehen."
VAT-DOM-074,"Der wirtschaftliche Zusammenhang allein reicht nicht aus, um die Steuerbefreiung für grenzüberschreitende Leistungen zu rechtfertigen. Gemäß § 1 Abs. 1 Nr. 1 UStG unterliegt die Beförderung von Gegenständen der Umsatzsteuer, wenn sie nicht in die Bemessungsgrundlage der Einfuhr einbezogen wird. Entscheidend ist, dass die Leistung im Rahmen des innergemeinschaftlichen Erwerbs oder der Einfuhr von Gegenständen erfolgt, was hier nicht gegeben ist."
VAT-DOM-075,"Gemäß § 3 Abs. 1 Z 6 des Umsatzsteuergesetzes (UStG) sind Lieferungen und sonstige Leistungen an diplomatische Missionen von der Umsatzsteuer befreit, jedoch ist dafür eine formelle Bescheinigung erforderlich. Ohne diese Bescheinigung kann die Steuerbefreiung nicht in Anspruch genommen werden, auch wenn die materielle Nachweisbarkeit gegeben ist. Der formelle Nachweis ist somit entscheidend für die Gewährung der Steuerbefreiung."
VAT-DOM-076,"Die Honorare einer freiberuflichen Dozentin, die an einer privaten Bildungseinrichtung unterrichtet, können gemäß § 6 Abs. 1 Z 11 EStG als Einkünfte aus selbständiger Arbeit gelten, wenn die Tätigkeit der Bildungseinrichtung mit der von öffentlichen Schulen vergleichbar ist. Entscheidend ist, dass die Dozentin die Lehrtätigkeit persönlich ausübt und die Institution die Honorare für ihre Leistungen bezahlt, was die steuerliche Begünstigung nicht ausschließt."
VAT-DOM-077,"Gemäß § 6 Abs. 1 Z 27 UStG 1994 sind bestimmte Produkte im Bereich der Intimgesundheit von der Umsatzsteuer befreit, darunter Damenbinden, Tampons und Menstruationstassen. Kondome und hormonfreie Diaphragmen fallen ebenfalls unter diese Befreiung. Das intimbezogene Lifestyleprodukt ohne Verhütungsfunktion könnte jedoch nicht unter die Befreiung fallen, da es nicht als medizinisches Produkt klassifiziert ist."
VAT-DOM-078,"Die Veranstaltungen sind getrennt nach ihrem Charakter zu behandeln. Gemäß § 1 Abs. 1 Z 1 KStG unterliegen Körperschaften öffentlichen Rechts der Körperschaftsteuer, wenn sie Einkünfte aus einem wirtschaftlichen Geschäftsbetrieb erzielen. Die wissenschaftlichen Fachvorträge und Abendkurse sind steuerbegünstigt, während die Gala, die auf Gewinnerzielung ausgerichtet ist, als wirtschaftlicher Geschäftsbetrieb zu qualifizieren ist (§ 2 Abs. 3 KStG)."
VAT-DOM-079,"Die Befreiung von der Umsatzsteuer für Leistungen eines Trägers der Sozialversicherung ist in § 6 Abs. 1 Z 4 UStG geregelt. Diese Befreiung gilt für Leistungen an Versicherte und mitversicherte Angehörige. Leistungen an externe Unternehmen, die Gesundheitschecks einkaufen, fallen jedoch nicht unter diese Befreiung und sind somit umsatzsteuerpflichtig."
VAT-DOM-080,"Die Steuerbefreiung für Krankenbehandlungen gemäß § 6 Abs. 1 Z 19 UStG erfasst nur die Entgelte, die unmittelbar mit der Heilbehandlung zusammenhängen. Zusatzleistungen wie Komfortangebote oder Begleitservices für Angehörige sind nicht Teil der Heilbehandlung und unterliegen daher der Umsatzsteuer. Somit sind nicht alle Entgeltbestandteile des Aufenthaltspakets von der Steuerbefreiung erfasst."
GRESt-AT-001,"Ja, der Erwerb der Anteile an der operativen GmbH durch die Holding-GmbH löst Grunderwerbsteuer aus, da die Tochter-GmbH eine Liegenschaft in Österreich besitzt. Gemäß § 1 Abs. 3 Z 1 GrEStG unterliegt der Erwerb von Anteilen an einer Gesellschaft, die mehr als 50% ihrer Vermögenswerte in inländischen Grundstücken hat, der Grunderwerbsteuer. Da die Tochter-GmbH 85% ihrer Vermögenswerte in der Liegenschaft hat, ist die Grunderwerbsteuer zu entrichten."
GRESt-AT-002,"Ja, durch die Übertragung der Anteile von A, B und C an gesellschaftsfremde Investoren entsteht eine Steuerpflicht gemäß § 2 Abs. 3 Z 1 GrEStG, da es sich um einen Wechsel der Gesellschafter handelt, der zu einer Änderung der Gesellschafterstruktur führt. Da D unverändert bleibt, könnte die Steuerpflicht jedoch unter bestimmten Voraussetzungen (z.B. bei einer nicht wesentlichen Änderung) entfallen. Es ist jedoch ratsam, die genauen Umstände zu prüfen."
GRESt-AT-003,"Für die Ermittlung der 75%-Schwelle ist das bereinigte Kapital relevant, da die eigenen Anteile der GmbH nicht in die Berechnung einfließen. Dies ergibt sich aus § 30 Abs. 1 KStG, der die Berechnung der Beteiligung an der Kapitalgesellschaft regelt."
GRESt-AT-004,"Die Grunderwerbsteuer wird gemäß § 1 Abs. 1 Z 1 GrEStG auf den Erwerb von Grundstücken erhoben. Bei einem Kauf, der sowohl das Grundstück als auch die fest im Boden verankerten Maschinen umfasst, wird die Grunderwerbsteuer auf den gesamten Kaufpreis berechnet, da die Maschinen als Teil des Grundstücks gelten. Eine separate Besteuerung der Maschinen findet nicht statt, da sie nicht als eigenständige Wirtschaftsgüter betrachtet werden."
GRESt-AT-005,"Der Erwerb des Grundstücks durch das Ehepaar ist nicht von der Grunderwerbsteuer befreit. Gemäß § 3 Abs. 1 Z 1 GrEStG unterliegt der Erwerb von Grundstücken grundsätzlich der Grunderwerbsteuer, es sei denn, es handelt sich um eine steuerfreie Übertragung im Rahmen von bestimmten Ausnahmen, die hier nicht zutreffen."
GRESt-AT-006,"Ja, für den Erwerb von Todes wegen fällt Grunderwerbsteuer an, jedoch gibt es eine Ausnahme für Erben. Gemäß § 3 Abs. 1 Z 1 GrEStG ist der Erwerb durch Erben von der Grunderwerbsteuer befreit, wenn der Erbe mit dem Verstorbenen in einer Lebensgemeinschaft lebte. In diesem Fall könnte die eingetragene Partnerin von der Steuerbefreiung profitieren."
GRESt-AT-007,"Bei der realen Teilung einer Liegenschaft unter Miteigentümern fällt grundsätzlich keine Grunderwerbsteuer an, da es sich um eine Aufteilung des Miteigentums handelt (§ 1 Abs. 2 Z 1 GrEStG). Da jeder Miteigentümer ein Teilstück erhält, dessen Wert 50% des Gesamtwertes entspricht, bleibt die steuerliche Belastung neutral."
GRESt-AT-008,"Bei der unentgeltlichen Übertragung eines Gewerbebetriebs an nahe Angehörige, wie hier an die Tochter, kann gemäß § 6 Abs. 5 EStG ein steuerfreier Betrag von bis zu 1.500.000 Euro für die Übertragung von Betriebsvermögen in Anspruch genommen werden. Die Tochter muss den Betrieb mindestens fünf Jahre lang fortführen, um die Steuerfreiheit zu sichern."
GRESt-AT-009,"Der Grundstückswert tritt an die Stelle der Gegenleistung als Bemessungsgrundlage gemäß § 1 Abs. 1 Z 1 GrEStG, wenn die Gegenleistung unter dem Grundstückswert liegt. Dies ist insbesondere der Fall bei unentgeltlichen Übertragungen oder wenn die Gegenleistung nicht den Verkehrswert des Grundstücks erreicht."
GRESt-AT-010,"Die Steuer auf den Erwerb des Grundstücks wird auf den Kaufpreis des Grundstücks selbst berechnet, gemäß § 1 Abs. 1 Z 1 GrEStG (Grunderwerbsteuergesetz). Die Baukosten für das Haus sind nicht Teil der Bemessungsgrundlage für die Grunderwerbsteuer, da sie nicht den Erwerb des Grundstücks betreffen."
GRESt-AT-011,"Ja, die Hypothek gehört zur Bemessungsgrundlage der Grunderwerbsteuer. Gemäß § 1 Abs. 1 Z 3 GrEStG 1987 ist der Erwerb von Grundstücken auch dann steuerpflichtig, wenn der Käufer Verbindlichkeiten übernimmt, die auf dem Grundstück lasten."
GRESt-AT-012,"Im Familienverband beträgt der Steuersatz für die Schenkungssteuer in Österreich 2,5 % des Grundstückswertes. Relevant ist hier § 2 Abs. 1 Z 1 des Erbschafts- und Schenkungssteuergesetzes (ErbStG). Bei einem Grundstückswert von 450.000 Euro würde die Schenkungssteuer somit 11.250 Euro betragen."
GRESt-AT-013,"Beim Verkauf eines landwirtschaftlichen Betriebs an einen Fremden unterliegt der Gewinn aus dem Verkauf der Einkommensteuer gemäß § 2 Abs. 3 EStG. Der Steuersatz richtet sich nach dem persönlichen Einkommensteuersatz des Verkäufers, der bis zu 55 % betragen kann. Zudem kann unter bestimmten Voraussetzungen die Begünstigung nach § 37 EStG (Betriebsveräußerung) zur Anwendung kommen."
GRESt-AT-014,"Die Steuerschuld bei einem gewöhnlichen Kaufvertrag über eine Immobilie entsteht gemäß § 1 Abs. 1 Z 1 GrEStG (Grunderwerbsteuergesetz) mit der Eintragung des Eigentumsübergangs im Grundbuch. Dies bedeutet, dass die Grunderwerbsteuer mit der Eintragung des Kaufvertrags in das Grundbuch fällig wird."
GRESt-AT-015,"Gemäß § 1 Abs. 1 GrEStG ist der Käufer der Eigentumswohnung für die Zahlung der Grunderwerbsteuer verantwortlich. Der Verkäufer hat jedoch eine Mitwirkungspflicht, indem er dem Finanzamt die relevanten Informationen zur Verfügung stellt."
GRESt-AT-016,"Ja, die bereits gezahlte Grunderwerbsteuer kann zurückgefordert werden, wenn der Kaufvertrag einvernehmlich aufgehoben wird. Gemäß § 3 Abs. 1 Z 1 GrEStG entsteht die Steuerpflicht nur bei einem tatsächlichen Erwerb des Grundstücks, und bei einer Aufhebung des Kaufvertrags wird dieser Erwerb rückgängig gemacht. Die Rückforderung muss innerhalb der gesetzlichen Frist erfolgen."
GRESt-AT-017,"Ein steuerpflichtiger Erwerbsvorgang muss gemäß § 21 Abs. 1 UStG innerhalb von 30 Tagen nach dem Erwerb dem Finanzamt angezeigt werden. Bei bestimmten Fällen, wie z.B. bei der Einfuhr von Waren, gelten abweichende Fristen."
GRESt-AT-018,"Die Bemessungsgrundlage für die Grunderwerbsteuer bei einem Grundstückserwerb im Rahmen einer Zwangsversteigerung bildet der ersteigerte Kaufpreis (§ 8 Abs. 1 GrEStG). Sollte der Kaufpreis unter dem Verkehrswert liegen, kann auch dieser als Bemessungsgrundlage herangezogen werden (§ 8 Abs. 2 GrEStG)."
GRESt-AT-019,Bei einer Schenkung unter Angehörigen fällt die Grunderwerbsteuer in Höhe von 2 % des Grundstückswertes an. In diesem Fall beträgt die Grunderwerbsteuer somit 7.000 Euro (2 % von 350.000 Euro). Relevant ist hier § 1 Abs. 1 Z 1 GrEStG.
GRESt-AT-020,"Die Grunderwerbsteuer für die Einräumung eines Baurechts wird gemäß § 1 Abs. 1 Z 3 GrEStG erhoben. Die Bemessungsgrundlage beträgt der Kapitalwert des Bauzinses, der für die Dauer des Baurechts zu zahlen ist. Dieser wird in der Regel auf 18-fachen Jahresbetrag des monatlichen Bauzinses berechnet."
GRESt-AT-021,"Ja, die Abtretung der Rechte aus einem verbindlichen Kaufanbot für ein Grundstück unterliegt der Grunderwerbsteuer gemäß § 1 Abs. 1 Z 3 GrEStG, da sie als Erwerb eines Grundstücks im Sinne des Gesetzes angesehen wird."
GRESt-AT-022,"Ja, der Aktienkauf löst Grunderwerbsteuer aus, da gemäß § 1 Abs. 3 Z 1 GrEStG der Erwerb von mehr als 75% der Anteile an einer Gesellschaft, die inländischen Grundbesitz besitzt, als Erwerb von Grundstücken gilt. In diesem Fall unterliegt der Investor der Grunderwerbsteuer für den entsprechenden Anteil am Grundbesitz der AG."
GRESt-AT-023,"Die Anteile an der grundstücksbesitzenden GmbH sind dem Treugeber zuzurechnen, da dieser der wirtschaftliche Eigentümer ist. Gemäß § 1 Abs. 3 GrEStG sind bei der Beurteilung der grunderwerbsteuerpflichtigen Anteilsvereinigung die wirtschaftlichen Eigentümer zu berücksichtigen."
