id,answer
VAT-DOM-004,"Ja, die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist in Österreich ansässig und berechtigt, die Eintrittsberechtigungen für eine Fachmesse in Wien weiter zu vergeben. Die österreichische Gesellschaft ist"
VAT-DOM-005,Ein österreichischer Unternehmer
VAT-DOM-006,"Die Lieferung des Verarbeiters erfolgt in der Regel durch die Übergabe des Verarbeiters an den Verarbeiter. Der Verarbeiter kann die Lieferung auch an den Verarbeiter zurückübertragen, wenn der Verarbeiter die Lieferung nicht mehr benötigt. Der Verarbeiter kann die Lieferung auch an den Verarbeiter zurückübertragen, wenn der Verarbeiter die Lieferung nicht mehr benötigt. Der Verarbeiter kann die Lieferung auch an den Verarbeiter zurückübertragen, wenn der Verarbeiter die Lieferung nicht mehr benötigt. Der Verarbeiter kann die Lieferung auch an den Verarbeiter zurückübertragen, wenn der Verarbeiter die Lieferung nicht mehr benötigt. Der Verarbeiter kann die Lieferung auch an den Verarbeiter zurückübertragen, wenn der Verarbeiter die Lieferung nicht mehr benötigt. Der Verarbeiter"
VAT-DOM-007,"Ja, der Kunde muss die Lieferung innerhalb der EU an den Flughafen abholen, um die Kosten zu decken. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen übernommen. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen übernommen, der Kunde muss die Kosten für die Weiterbeförderung des Fluges tragen. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen übernommen, der Kunde muss die Kosten für die Weiterbeförderung tragen. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen übernommen, der Kunde muss die Kosten für die Weiterbeförderung tragen. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen übernommen, der Kunde muss die Kosten für die Weiterbeförderung tragen. Die Kosten für die Weiterbeförderung des Fluges werden vom Flughafen"
VAT-DOM-008,"Ein österreichischer Stromhändler liefert Strom an einen Wiederverkäufer in Italien, dessen Haupttätigkeit im Erwerb und in der Weiterlieferung von Elektrizität besteht. Der Strom wird nicht an eine besondere Betriebsstätte geliefert, sondern an einen Wiederverkäufer in Italien, der die Elektrizität an einen Wiederverkäufer in Italien liefert. Liegt der Ort der Lieferung dort, wo der Strom physisch eingespeist wird, so ist der Strom von untergeordneter Bedeutung. Liegt der Ort der Lieferung dort, wo der Strom physisch eingespeist wird, so ist der Strom von untergeordneter Bedeutung. Liegt der Ort der Lieferung dort, wo der Strom physisch eingespeist wird, so ist der Strom von untergeordneter Bedeutung. Liegt der Ort der Lieferung dort, wo der Strom physisch eingespeist"
VAT-DOM-009,"Ein Unternehmer kann die Nutzung eines Bürogebäudes nicht als eine Leistung gegen Entgelt ansehen, sondern nur als eine Leistung, die er als Gegenleistung für die Nutzung des Gebäudes erhält. § 3a Abs. 1 Z 1 Z 1 Z 1 Z 1 Z 2 Z 1 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z 2 Z"
VAT-DOM-010,"Liegt der Ort der Lieferung in Österreich, weil sich die Maschine dort bei Verschaffung der Verfügungs"
VAT-DOM-011,Der Kommissionär ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen verantwortlich. Er ist für die Einhaltung der gesetzlichen Bestimmungen
VAT-DOM-012,"Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion der fertigen Anlage verwendet werden, um die Produktion zu gewährleisten. Die Anlage muss für die Produktion"
VAT-DOM-013,"Ja, der Ort der Lieferung liegt am Sitz des deutschen Lieferers.
Die österreichische Papierfabrik in Linz ist ein Wiederverkäufer, der Strom bezieht, der in Österreich erzeugt wird.
Die österreichische Papierfabrik in Linz ist ein Wiederverkäufer, der Strom bezieht, der in Österreich erzeugt wird.
Die österreichische Papierfabrik in Linz ist ein Wiederverkäufer, der Strom bezieht, der in Österreich erzeugt wird.
Die österreichische Papierfabrik in Linz ist ein Wiederverkäufer, der Strom bezieht, der in Österreich erzeugt wird.
Die österreichische Papierfabrik in Linz ist ein Wiederverkäufer, der Strom bezieht, der in Österreich erzeugt wird.
Die österreichische Papierfabrik in Linz ist ein Wieder"
VAT-DOM-014,"Die Vermittlungsleistung wird von der Vermittlungsstelle erbracht, die die Verschaffung der Verfügungsmacht für die Verschaffung der Verfügungsmacht durchführt. Die Vermittlungsstelle ist verpflichtet, die Verschaffung der Verfügungsmacht zu melden, wenn die Verschaffung der Verfügungsmacht nicht erfolgt ist. Die Vermittlungsstelle muss die Verschaffung der Verfügungsmacht melden, wenn die Verschaffung der Verfügungsmacht nicht erfolgt ist. Die Vermittlungsstelle muss die Verschaffung der Verfügungsmacht melden, wenn die Verschaffung der Verfügungsmacht nicht erfolgt ist. Die Vermittlungsstelle muss die Verschaffung der Verfügungsmacht melden, wenn die Verschaffung der Verfügungsmacht nicht erfolgt ist. Die Vermittlungsstelle muss die Verschaffung der Verfügungsmacht melden, wenn die Verschaffung der Verfüg"
VAT-DOM-015,"Ja, die Kundin ist berechtigt, das Boot zu mieten, sofern sie die Voraussetzungen erfüllt. Die Kundin muss die Kosten für die Vermietung selbst tragen, die Kosten für die Nutzung des Bootes trägt die Privatperson. Die Kosten für die Nutzung des Bootes trägt die Privatperson, die die Kosten für die Vermietung trägt. Die Privatperson muss die Kosten für die Nutzung des Bootes selbst tragen, die Kosten für die Nutzung des Bootes trägt die Privatperson, die die Kosten für die Vermietung trägt. Die Privatperson muss die Kosten für die Nutzung des Bootes selbst tragen, die Kosten für die Nutzung des Bootes trägt die Privatperson, die die Kosten für die Vermietung trägt. Die Privatperson muss die Kosten für die Nutzung des Bootes selbst"
VAT-DOM-016,"Der Käufer kann die Anlage jederzeit an einen anderen Unternehmer übertragen, der sie in seinem Betrieb einsetzen kann. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräußern, sofern er die Anlage nicht selbst nutzt. Der Unternehmer kann die Anlage auch an Dritte veräuß"
VAT-DOM-017,"Die Bearbeitung oder Verarbeitung erfolgt gemäß § 3 Abs. 1 KStG, § 3 Abs. 2 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1 KStG. Die Bearbeitung erfolgt gemäß § 3 Abs. 1"
VAT-DOM-018,"Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird in der Regel in der Schweiz erbracht, die Empfängerin muss jedoch in Österreich ansässig sein. Die Leistung wird"
VAT-DOM-019,"Die §§ 8 Abs. 1 und 9 Abs. 1 KStG gelten nicht für die Nutzung eines gemeinsamen Zufahrtsweges, sondern nur für die Nutzung eines gemeinsamen Zufahrtsweges, der von der Grundstückseigentümerin genutzt wird (§ 8 Abs. 1 KStG). § 8 Abs. 1 KStG gilt nicht für die Nutzung eines gemeinsamen Zufahrtsweges, der von der Grundstückseigentümerin genutzt wird (§ 8 Abs. 2 KStG). § 8 Abs. 3 KStG gilt nicht für die Nutzung eines gemeinsamen Zufahrtsweges, der von der Grundstückseigentümerin genutzt wird (§ 8 Abs. 4 KStG). § 8 Abs. 4 KStG gilt nicht für die Nutzung eines gemeinsamen Zufahrtsweges, der von der Grundstückseigentümer"
VAT-DOM-020,"Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet hat. Die Beratung erfolgt in der Regel durch das Ingenieurbüro, das die Anlage in Österreich errichtet"
VAT-DOM-021,"Die Gemeinde kann die Nutzung von Geschäftsflächen, die sie nicht selbst bewirtschaftet, nicht als öffentliche Aufgabe ansehen, sondern nur als wirtschaftliche Tätigkeit, die von der Gemeinde zu erbringen ist. § 1 Abs. 1 Z 1 UStG sieht vor, dass die Gemeinde die Nutzung von Geschäftsflächen, die sie nicht selbst bewirtschaftet, als öffentliche Aufgabe ansieht. § 1 Abs. 1 Z 1 UStG sieht vor, dass die Gemeinde die Nutzung von Geschäftsflächen, die sie nicht selbst bewirtschaftet, als wirtschaftliche Tätigkeit ansieht, die von der Gemeinde zu erbringen ist. § 1 Abs. 1 Z 1 UStG sieht vor, dass die Gemeinde die Nutzung von Geschäftsflächen, die sie nicht selbst bewirtschaftet, als öffentliche Aufgabe ansieht, die von der Gemeinde zu erbringen ist. § 1 Abs"
VAT-DOM-022,"Die Tochter ist rechtlich selbständig und unterliegt der Geschäftsführung. Die Mutter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern unterliegt der Geschäftsführung. Die Tochter ist rechtlich nicht selbständig, sondern"
VAT-DOM-023,"Die Umsatzsteuer wird auf die Umsatzsteuerschuld angerechnet, wenn die Umsatzsteuerschuld nicht innerhalb der festgesetzten Frist entrichtet wird. Die Umsatzsteuerschuld wird dann auf die Umsatzsteuerschuld angerechnet, wenn die Umsatzsteuerschuld innerhalb der festgesetzten Frist entrichtet wird. Die Umsatzsteuerschuld wird dann auf die Umsatzsteuerschuld angerechnet, wenn die Umsatzsteuerschuld innerhalb der festgesetzten Frist entrichtet wird. Die Umsatzsteuerschuld wird dann auf die Umsatzsteuerschuld angerechnet, wenn die Umsatzsteuerschuld innerhalb der festgesetzten Frist entrichtet wird. Die Umsatzsteuerschuld wird dann auf die Umsatzsteuerschuld angerechnet, wenn die Umsatzsteuerschuld innerhalb der festgesetzten Frist entrichtet wird. Die Umsatzsteuerschuld wird dann auf die Umsatzsteuerschuld angerechnet, wenn die"
VAT-DOM-024,Die Steuerpflicht ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 2 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs. 1 KStG. § 8 Abs. 1 KStG ergibt sich aus § 8 Abs.
VAT-DOM-025,"Der Unternehmer erhält die 3.000 Euro, die er für die Leistungserbringung an den Kunden verwendet, nicht aber für die Kosten der Leistungserbringung. Der Unternehmer kann die 3.000 Euro auch nicht an die Behörde weiterleiten, da die Behörde die Kosten für die Leistungserbringung nicht trägt. Der Unternehmer kann die 3.000 Euro auch nicht an die Behörde weiterleiten, da die Behörde die Kosten für die Leistungserbringung nicht trägt. Der Unternehmer kann die 3.000 Euro auch nicht an die Behörde weiterleiten, da die Behörde die Kosten für die Leistungserbringung nicht trägt. Der Unternehmer kann die 3.000 Euro auch nicht an die Behörde weiterleiten, da die Behörde die Kosten für die Leistungserbringung nicht trägt. Der Unternehmer kann"
VAT-DOM-026,"Der Arzt ist verpflichtet, die Vergütung für die Leistungen der Krankenanstalt zu zahlen, soweit die Leistungen der Krankenanstalt nicht von der Körperschaftsteuer befreit sind. § 22 Abs. 1 KStG 1988 bestimmt, dass die Vergütung für die Leistungen der Krankenanstalt nicht höher sein darf als die Vergütung für die Leistungen der Körperschaftsteuer. § 22 Abs. 2 KStG 1988 bestimmt, dass die Vergütung für die Leistungen der Krankenanstalt nicht höher sein darf als die Vergütung für die Leistungen der Körperschaftsteuer. § 22 Abs. 3 KStG 1988 bestimmt, dass die Vergütung für die Leistungen der Krankenanstalt nicht höher sein darf als die Vergütung für die Leistungen der Körperschaftsteuer. § 22 Abs. 4 KStG 1988 bestimmt, dass die Vergütung für die Leistungen der"
VAT-DOM-027,"Die Unternehmerin kann gemäß § 1 Abs. 1 Z 2 UStG eine steuerfreie Förderung in Anspruch nehmen, wenn sie die Voraussetzungen für § 1 Abs. 1 UStG erfüllt. § 1 Abs. 1 UStG ist auf die Förderung von Kultur und Kunst, insbesondere von Literatur, Kunsthandwerk und Denkmalpflege, anwendbar. § 1 Abs. 1 UStG ist auf die Förderung von Kunst und Kultur, insbesondere von Kunsthandwerk und Denkmalpflege, anwendbar. § 1 Abs. 1 UStG ist auf die Förderung von Kunst und Kultur, insbesondere von Kunsthandwerk und Denkmalpflege, anwendbar. § 1 Abs. 1 UStG ist auf die Förderung von Kunst und Kultur, insbesondere von Kunsthandwerk und Denkmalpflege, anwendbar. § 1 Abs. 1 UStG ist auf die Förderung von"
VAT-DOM-028,"Der Kunde ist verpflichtet, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die Agentur zu beauftragen, die"
VAT-DOM-029,"Die Bemessungsgrundlage des Vorgangs ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge der Güter, die der Unternehmer für die Herstellung der Güter verwendet. Die Bemessungsgrundlage ist die Menge"
